id,name,parking,reserved,fee,latitude,longitude
13055,bemidji cenex c-store,5,False,False,47.427536,-94.861677
13056,bemidji stamart truck plaza,40,False,False,47.496648,-94.91553
13057,blomkest mels truck stop,15,False,False,44.936136,-95.044152
13058,bloomington superamerica,3,False,False,44.82677,-93.295906
13059,blue earth 3 blue earth auto 4 truck stop,10,False,False,43.653525,-94.096555
13060,brainerd petro plus,15,False,False,46.367408,-94.168782
13061,cambridge holiday,80,True,False,44.491311,-92.905409
13062,electric service,0,False,False,45.536806,-93.22968
13063,carlton carlton travel plaza,15,False,False,46.66328,-92.469399
13064,carlton junction oasis,40,False,False,46.663546,-92.473523
13065,clara city dormers crossroads,20,False,False,44.949151,-95.370932
13066,clearwater olsons truck stop,6,False,False,45.36663,-93.97546
13067,clearwater petro center,20,False,False,45.412408,-94.05462
13068,cohasset super america,100,False,False,47.263403,-93.61945
13069,cokato cenex,15,False,False,45.079987,-94.186408
13070,cokato sinclair,35,False,False,45.079279,-94.200554
13071,crookston ampride convenience mart,25,False,False,47.766302,-96.628201
13072,delano bp station,15,False,False,45.034866,-93.767926
13073,duluth lakehead travel plaza,5,False,False,46.750246,-92.147243
13074,eagan kwik trip #662,100,False,False,44.843771,-93.123642
13075,east grand forks eastside travel plaza,44,False,False,47.937643,-97.011103
13076,ellendale bp,4,False,False,43.869652,-93.280245
13077,erskine tesoro,0,False,False,47.662324,-95.984201
13078,eyota kwik trip,9,False,False,0,0
13079,fairfax shell,20,False,False,44.52851,-94.71017
13080,fairmont super america,25,False,False,43.676385,-94.447727
13081,faribault speedway,5,False,False,44.317624,-93.295365
13082,faribault truckers inn travel center,40,False,False,44.3179,-93.296221
13083,fergus falls big chief truck slop,20,False,False,46.209831,-96.018132
13084,fergus falls big chief truck stop,50,False,False,46.209819,-96.018106
13085,foley jms speed stop,30,False,False,45.664159,-93.920486
13086,forest lake forest lake,15,False,False,45.250349,-93.02741
13087,graceville cenex,15,False,False,45.571485,-96.431036
13088,grand portage spirit,4,False,False,47.952024,-89.696202
13089,hastings holiday stationstores,10,False,False,44.765721,-92.857222
13090,inver grove heights pilot travel center,0,False,False,44.78072,-93.03385
13091,jackson vets whoa n go,70,False,False,43.641791,-94.995924
13092,keliher village one stop,5,False,False,47.941225,-94.449249
13093,lakeville mega stop holiday,15,False,False,44.64348,-93.293743
13094,mankato kwik trip,80,False,False,44.187677,-94.012401
13095,mankato shell on 3rd ave,100,False,False,44.192728,-93.997418
13096,marshall cattoors sinclair,60,False,False,44.45326,-95.797292
13097,marshall cenex,4,False,False,44.43476,-95.774002
13098,motley bricks travel center,25,False,False,46.340803,-94.650368
13099,new germany cenex,70,False,False,44.904297,-93.96911
13100,new prague superamerica,150,False,False,44.54409,-93.584915
13101,northfield flying j travel plaza,6,False,False,44.470465,-93.294804
13102,northfield kwik trip #385,50,False,False,44.454475,-93.167116
13103,norwood kwik trip,3,False,False,44.773461,-93.92895
13104,onamia gateway cafe & station,94,False,False,46.054309,-93.661959
13105,owatonna kwik trip,0,False,False,44.139533,-93.252468
13106,pillager petro plus,40,False,False,46.335456,-94.484461
13107,pine city speedway,4,False,False,45.84595,-92.973331
13108,rochester kwik trip,60,False,False,43.954332,-92.472247
13109,rock creek rock creek motor stop,25,False,False,45.767022,-92.992175
13110,rogers ta travel center,3,False,False,45.19689941,-93.54949951
13111,rothsay tesoro,10,False,False,46.479866,-96.280257
13112,rush city holiday stationstore,40,False,False,45.683289,-92.986989
13113,saint charles amish market truck stop,80,False,False,43.949006,-92.066955
13114,saint cloud kiwk trip,20,False,False,45.557251,-94.131338
13115,Saint Cloud Roadrunner Fuel,15,False,False,45.493937,-94.149202
13116,Saint Cloud Superamerica #4256,0,False,False,45.561371,-94.132528
13117,Saint James Nu Mart,60,False,False,43.970522,-94.619135
13118,Sauk Centre Truckers Inn,2,False,False,45.719005,-94.953332
13119,Sauk Rapids Short Stop Quick Mart,10,False,False,45.58297,-94.063767
13120,Shakopee Holiday Station,60,False,False,44.767357,-93.578346
13121,Sherburn Kum and Go,2,False,False,43.661868,-94.732464
13122,Silver Lake Marathon,146,True,False,44.906219,-94.204878
13123,South St Paul Stockmens Truck Stop,4,False,False,44.88365173,-93.02751923
13124,St Cloud Pilot Travel Center,40,False,False,45.4947,-94.1482
13125,St Michael Speedway,50,False,False,45.215925,-93.598419
13126,St Paul Pro Stop Service Centers,10,False,False,44.957546,-93.187416
13127,Stewartville Kwik Trip,25,False,False,43.876837,-92.489617
13128,Swan River Lucky Seven One Stop,15,False,False,47.08514404,-93.18080139
13129,Thief River Falls Petrol Pumper,40,False,False,48.093267,-96.131064
13130,Truman Caseys General Store,70,False,False,43.830359,-94.427357
13131,Willmar Cenze Kum and Go,10,False,False,45.124746,-95.008568
13132,Winona Kwik Trip,3,False,False,43.92367,-91.43668
13133,worthington blue line travel center,8,False,False,43.640309,-95.563172
13134,worthington holiday station,60,False,False,43.635614,-95.570437
13135,alexandria ayerco,15,False,False,40.373596,-91.447309
13136,barnhart barnhart express mart,10,False,False,38.343726,-90.389365
13137,benton express fuel center,20,False,False,37.086153,-89.532031
13138,bethany caseys general store,25,False,False,40.265556,-94.010418
13139,bethany kum and go,150,False,False,40.265228,-94.015434
13140,bevier loves travel stop,25,False,False,39.762309,-92.563308
13141,biehle rhodes 101 stop,25,False,False,37.637739,-89.837239
13142,birch tree luckys country store,20,False,False,36.99787,-91.492977
13143,bloomsdale loves travel stop,95,True,False,38.004431,-90.228206
13144,bois d arc hoods service center,15,False,False,37.188088,-93.570067
13145,bois darc hoods service center,3,False,False,37.188317,-93.571872
13146,bolivar jump stop,5,False,False,37.552692,-93.387984
13147,boonville loves travel stop,25,False,False,38.933867,-92.77955
13148,boonville pilot travel center,5,False,False,38.93905,-92.773243
13149,bowling green abels quick shop,0,False,False,39.333832,-91.181148
13150,bowling green bowling green fuel stop,0,False,False,39.332015,-91.178745
13151,branson prime time,85,False,False,36.642459,-93.20496
13152,bridgeton loves travel stop,75,False,False,38.792743,-90.447459
13153,bridgeton quick fuel-earth city #2401,0,False,False,38.777774,-90.458051
13154,cabool el rancho truck plaza,50,False,False,37.099559,-92.065917
13155,camdenton c & k quick stop,60,False,False,38.00181,-92.734984
13156,cameron cenex station,120,False,False,39.7527,-94.21508
13157,cameron jones travel mart,20,False,False,39.753962,-94.215404
13158,canton ayerco,125,False,False,40.133234,-91.518698
13159,cardwell mr ts riverside b.p.,10,False,False,36.041708,-90.33777
13160,charleston flag stop phillips 66,30,False,False,36.919739,-89.324212
13161,charleston flying j travel plaza,25,False,False,36.92209,-89.313809
13162,chillicothe caseys general store,160,False,False,39.774543,-93.551272
13163,chillicothe fuel expresso,30,False,False,39.776318,-93.552732
13164,clinton break time,450,True,True,38.389301,-93.795105
13165,collins pilot travel center,90,False,False,37.873786,-93.6212
13166,columbia break time,25,False,False,38.977988,-92.370729
13167,columbia fast lane #54,20,False,False,39.05281067,-92.33166504
13168,columbia midway travel plaza,12,False,False,38.973657,-92.433034
13169,concordia jump stop,2,False,False,38.989819,-93.567112
13170,concordia ta travel center,0,False,False,38.99409866,-93.56780243
13171,creighton creighton country mart,121,False,False,38.499454,-94.07061
13172,cuba midwest petroleum,20,False,False,38.076144,-91.40875
13173,cuba voss truck port,10,False,False,38.075388,-91.408852
13174,dearborn trex mart,0,False,False,39.518906,-94.784207
13175,deerfield emerys truck stop,2,False,False,37.815706,-94.503247
13176,eagleville eagleville petroleum,100,False,False,40.465572,-93.974793
13177,eagleville eagleville travel express,15,False,False,40.466027,-93.974261
13178,eagleville loves travel stop,150,False,False,40.466744,-93.978662
13179,eagleville state line conoco,235,True,False,40.574595,-93.942096
13180,edgar springs 63 fuel stop,30,False,False,37.708676,-91.86893
13181,edina yesway,2,False,False,40.167215,-92.17543
13182,eldon temp-stop,5,False,False,38.305985,-92.577045
13183,ellsinore leerjak travel center,80,False,False,36.925941,-90.760965
13184,ellsinore simmons grocery and hardware,8,False,False,36.94946,-90.826802
13185,eolia fast lane #26,20,False,False,39.231711,-91.016635
13186,fair grove d-diamond travel plaza conoco,100,False,False,37.46032,-93.141507
13187,faucett farris truck stop,4,False,False,39.599958,-94.791781
13188,fenton road ranger,5,False,False,38.54355,-90.440247
13189,forest city phillips 66,0,False,False,40.077555,-95.196625
13190,foristell mr fuel pilot dealer,10,False,False,38.818202,-90.953407
13191,foristell ta travel center,0,False,False,38.81710052,-90.94979858
13192,fredericktown cherokee pass,70,False,False,37.489881,-90.307103
13193,fulton fast lane 48,0,False,False,38.873385,-91.963055
13194,goodman c-mart conoco,10,False,False,36.764789,-94.415307
13195,grain valley conoco truck plaza,188,False,False,39.01009,-94.198366
13196,hannibal abels quick shop,90,False,False,39.711053,-91.443001
13197,hannibal ayerco,114,True,False,39.705242,-91.389223
13198,harrisonville bp,0,False,False,38.617899,-94.350414
13199,harrisonville loves travel stop,6,False,False,38.636125,-94.355792
13200,harrisonville sapp bros travel center,0,False,False,38.615138,-94.352866
13201,hayti break time,20,False,False,36.229652,-89.727723
13202,hayti double nickel travel plaza,25,False,False,36.228657,-89.726602
13203,hayti hayti travel center,25,False,False,36.233605,-89.736223
13204,hayti pilot travel center,150,True,False,36.228705,-89.725728
13205,herculaneum quiktrip,150,False,False,38.253987,-90.40062
13206,higginsville pilot travel center,80,False,False,39.003344,-93.735287
13207,holt holt truck stop,30,False,False,39.459988,-94.324854
13208,jackson ameri mart #11,70,False,False,37.438158,-89.637177
13209,jasper judys truck stop,0,False,False,37.339862,-94.298037
13210,joplin flying j travel plaza,4,False,False,37.05556,-94.4292
13211,joplin loves travel stop,110,False,False,37.013202,-94.54399
13212,joplin petro center,15,False,False,37.007077,-94.553232
13213,joplin pilot travel center,4,False,False,37.0048,-94.552
13214,joplin rapid roberts,10,False,False,37.006562,-94.549466
13215,joplin shoal creek c store,305,True,False,36.968615,-94.432257
13216,joplin stateline convenience,30,False,False,37.080658,-94.617665
13217,kansas city 210 texaco travel plaza,118,True,False,39.156424,-94.475993
13218,kansas city apple trails truck stop 66,5,False,False,39.145854,-94.55792
13219,kansas city flying j travel plaza,90,False,False,39.131244,-94.496264
13220,kansas city grab-n-go,50,False,False,39.130451,-94.521483
13221,kansas city pilot travel center,10,False,False,39.156454,-94.475065
13222,kansas city quick fuel-cambridge #2402,25,False,False,39.128541,-94.50007
13223,kansas city snappy conoco,165,False,False,39.145632,-94.557813
13224,kearney pilot travel center,10,False,False,39.36787,-94.374641
13225,kingdom city fast lane mc stop #53,20,False,False,38.942308,-91.942827
13226,kingdom city gaspers travel center,15,False,False,38.935942,-91.942113
13227,kingdom city petro center,20,False,False,38.940183,-91.940168
13228,kingdom city westtand travel center,40,False,False,38.941962,-91.940338
13229,laddonia fast lane #50,15,False,False,39.228232,-91.645982
13230,lamar lamar travel plaza,15,False,False,37.494962,-94.300963
13231,lamar lamartis truck stop,6,False,False,37.491459,-94.29707
13232,lancaster lancaster bp,50,False,False,40.509777,-92.547272
13233,lathrop trex mart country caf,15,False,False,39.55164,-94.268158
13234,lebanon b & d auto truck plaza,50,False,False,37.649014,-92.669522
13235,licking shell,25,False,False,37.495461,-91.863127
13236,linn caspers conoco,4,False,False,38.465778,-91.816713
13237,lowry city alexander farms,90,False,False,38.139873,-93.717383
13238,lowry city phillips 66,2,False,False,38.14016,-93.716705
13239,marshall 4t truck stop,100,False,False,39.116144,-93.25118
13240,marston pilot travel center,20,False,False,36.518845,-89.598334
13241,maryland heights dorsett petro mart,15,False,False,38.714547,-90.435307
13242,maryville gray oil gas,70,False,False,40.32155,-94.873225
13243,matthews flying j travel plaza,10,False,False,36.760897,-89.541213
13244,matthews loves travel stop,0,False,False,36.758179,-89.541289
13245,matthews ta travel center,0,False,False,36.7582016,-89.5345993
13246,mineral point b&m quickstop,100,False,False,37.914244,-90.715586
13247,moberly break time,0,False,False,39.444998,-92.422156
13248,moberly ice house,25,False,False,39.395023,-92.434518
13249,moberly moberly travel center,25,False,False,39.443045,-92.427869
13250,monett herds truck stop,150,False,False,36.899481,-93.92604
13251,mound city mound city station,2,False,False,40.131058,-95.242763
13252,mt vernon ta travel center,15,False,False,37.094262,-93.807192
13253,neelyville taylors state line truck stop,100,False,False,36.499773,-90.539818
13254,neosho loves travel stop,6,False,False,36.879929,-94.428456
13255,neosho yesway 86 super stop,5,False,False,36.87549,-94.316983
13256,nevada pilot travel center,0,False,False,37.835684,-94.325049
13257,new florence abels quik shop,100,False,False,38.901453,-91.458359
13258,new florence junction fuel and grocery,5,False,False,38.899902,-91.455576
13259,new london loves travel stop,10,False,False,39.573352,-91.402909
13260,new madrid bjs travel center,0,False,False,36.670553,-89.537115
13261,north kansas city nine pumps valero,25,False,False,39.127377,-94.580156
13262,norwood country express truck stop,25,False,False,37.116662,-92.41933
13263,oak grove petro center,0,False,False,39.014716,-94.132318
13264,oak grove quiktrip,90,False,False,39.013365,-94.127479
13265,oak grove ta travel center,80,False,False,39.01760101,-94.13020325
13266,ozark ozark truck stop,80,False,False,37.069641,-93.222759
13267,pacific pilot travel center,130,True,False,38.486525,-90.759022
13268,palmyra ayerco,160,False,False,39.69201,-91.509042
13269,palmyra wilco fast break,27,False,False,39.787541,-91.516715
13270,park hills c. barn travel center,30,False,False,37.862691,-90.496079
13271,peculiar flying j travel plaza,10,False,False,38.72333,-94.4522
13272,perryville moto mart,125,False,False,37.711647,-89.891445
13273,pevely i-55 motor plaza,10,False,False,38.287443,-90.404841
13274,pevely mr fuel pilot dealer,200,False,False,38.285772,-90.405072
13275,platte city quiktrip,99,False,False,39.35487,-94.766049
13276,pleasant valley quik trip,100,False,False,39.216877,-94.476628
13277,poplar bluff heartland express,25,False,False,36.7289788,-90.4593336
13278,poplar bluff stop and go b.p.,10,False,False,36.870557,-90.651519
