id,name,parking,reserved,fee,latitude,longitude,type
5109,cayce columbia pilot travel center,141,False,False,33.930177,-81.077192,1
5110,chapin rainbow gas garden,20,False,False,34.175453,-81.324759,1
5111,charleston blue water,25,False,False,32.894705,-79.923541,1
5112,charleston kangaroo express,25,False,False,32.832192,-79.952833,1
5113,charleston kangaroo express,25,False,False,32.89037,-80.012394,1
5114,charleston palmetto amoco iii,30,False,False,32.868432,-80.01227,1
5115,chesnee hot spot t/s,118,False,False,35.151348,-81.859071,1
5116,clarendon tanners,5,False,False,33.676267,-80.242499,0
5117,clinton corner mart,15,False,False,34.498347,-81.84279,1
5118,clinton pilot travel center,2,False,False,34.508024,-81.859195,0
5119,columbia flying j travel plaza,0,False,False,34.065035,-81.024483,0
5120,columbia loves travel stop,5,False,False,33.953548,-80.99295,0
5121,columbia petro center,187,True,False,33.953409,-80.989716,1
5122,columbia pitt stop,0,False,False,33.954544,-80.991614,0
5123,columbia ta travel center,100,False,False,34.075075,-80.998871,1
5124,conway speedway,40,False,False,33.818416,-79.023675,1
5125,conway speedway,5,False,False,33.84353,-79.087352,0
5126,conway wilco,50,False,False,33.808066,-79.018516,1
5127,conway wilco hess,0,False,False,33.859761,-79.055837,0
5128,coosawhatchie tiger express #11,10,False,False,32.581018,-80.933329,1
5129,cope ez shop,3,False,False,33.354101,-81.012089,0
5130,cowpens westar truck stop,20,False,False,35.047266,-81.810873,1
5131,dillon loves travel stop,10,False,False,34.419584,-79.41594,1
5132,duncan pilot travel center,0,False,False,34.915285,-82.108619,0
5133,duncan ta travel center,6,False,False,34.91400146,-82.11000061,1
5134,elloree quick pantry,0,False,False,33.527213,-80.568986,0
5135,enoree hot spot t/s,5,False,False,34.69848251,-81.93891143,0
5136,eutawville hot spot,50,False,False,34.959809,-81.880691,1
5137,fair play a&v quick stop,0,False,False,34.504253,-82.965366,0
5138,fair play loves travel stop,0,False,False,34.50482,-82.96193,0
5139,florence petro center,0,False,False,34.266754,-79.730606,0
5140,florence pilot travel center,8,False,False,34.231559,-79.801683,1
5141,florence pilot travel center,10,False,False,34.266633,-79.701927,1
5142,florence ta travel center,0,False,False,34.2364006,-79.8065033,0
5143,fort mill loves travel stop,0,False,False,35.000639,-80.977899,0
5144,fountain inn howard drive exxon,100,False,False,34.701621,-82.216438,1
5145,gaffney kangaroo express,0,False,False,35.107532,-81.603083,0
5146,gaffney pilot travel center,68,False,False,35.078736,-81.702999,1
5147,georgetown speedway,40,False,False,33.32758,-79.31636,1
5148,gilbert 44 truck stop,20,False,False,33.87133,-81.38939,1
5149,gilbert truck stop,15,False,False,33.871107,-81.38951,1
5150,graniteville kents korner,15,False,False,33.60934067,-81.84512329,1
5151,graniteville pilot travel center,25,False,False,33.602351,-81.841956,1
5152,greeleyville 52 station,50,False,False,33.581313,-79.942107,1
5153,greenville shell blimpie corner mart 38,5,False,False,34.803029,-82.430688,0
5154,greenville spinx,100,False,False,34.886234,-82.391892,1
5155,greenville spinx 138,15,False,False,34.788862,-82.416483,1
5156,greenwood hot spot,5,False,False,34.137934,-82.130789,0
5157,greer quiktrip,2,False,False,34.889039,-82.15765,0
5158,greer spinx,10,False,False,34.873652,-82.224624,1
5159,hamer porkys,15,False,False,34.496095,-79.311643,1
5160,hardeeville bryans country store,15,False,False,32.194486,-81.029534,1
5161,hardeeville joker joes,0,False,False,32.311774,-81.056652,0
5162,hardeeville pilot travel center,3,False,False,32.269812,-81.080138,0
5163,hardeeville speedway,10,False,False,32.276395,-81.081032,1
5164,harleyville ez shop 27,15,False,False,33.283047,-80.515932,1
5165,honea path hot spot,20,False,False,34.511304,-82.306283,1
5166,inman hot spot,25,False,False,35.08195495,-82.0595855,1
5167,johns island speedway,25,False,False,32.803368,-80.110205,1
5168,landrum spinx,15,False,False,35.114222,-82.224641,1
5169,latta flying j travel plaza,100,False,False,34.339884,-79.532722,1
5170,latta pilot travel center,10,False,False,34.344198,-79.535286,1
5171,leesville hill view truck stop,0,False,False,33.816256,-81.449381,0
5172,lexington kangaroo express,20,False,False,33.955752,-81.232439,1
5173,lexington loves travel stop,0,False,False,33.925139,-81.290204,0
5174,lexington pit stop,10,False,False,33.931539,-81.291419,1
5175,lexington pitt stop,10,False,False,33.978188,-81.197858,1
5176,little river wilco,20,False,False,33.873186,-78.676214,1
5177,longs speedway,250,False,False,33.854378,-78.815104,1
5178,loris speedway,35,False,False,34.064277,-78.882063,1
5179,lugoff pilot travel center,30,False,False,34.192503,-80.687521,1
5180,manning ta travel center,25,False,False,33.70460129,-80.24199677,1
5181,marion hot spot truckstop,25,False,False,34.20326,-79.53362,1
5182,mcbee lotto land,15,False,False,34.4688,-80.255525,1
5183,moore wilco,50,False,False,34.88949,-81.972966,1
5184,myrtle beach wilco,5,False,False,33.626107,-79.010506,0
5185,myrtle beach wilco,75,False,False,33.705776,-78.893056,1
5186,newberry i-26 shell station,125,False,False,34.312239,-81.57355,1
5187,newberry loves travel stop,0,False,False,34.29477,-81.54578,0
5188,newberry shell blimpie corner mart 44,10,False,False,34.329101,-81.609739,1
5189,north augusta fuel city,158,False,False,33.568074,-81.936872,1
5190,north augusta gregs gas plus,130,False,False,33.585266,-81.940498,1
5191,north charleston pilot travel center,10,False,False,32.903332,-79.983101,1
5192,orangeburg loves travel stop,25,False,False,33.4577,-80.7353,1
5193,orangeburg speedway truck stop,0,False,False,33.552737,-80.827292,0
5194,orangeburg xpress travel center,3,False,False,33.4814376,-80.88352966,0
5195,pageland marathon food plaza,40,False,False,34.773939,-80.381504,1
5196,pageland markette,80,False,True,34.812707,-80.415073,1
5197,pawleys island wilco,20,False,False,33.433815,-79.136963,1
5198,pelzer hickory point,5,False,False,34.673106,-82.532149,0
5199,piedmont pilot travel center,100,False,False,34.711226,-82.498226,1
5200,prosperity kangaroo express,8,False,False,34.239869,-81.458955,1
5201,prosperity pilot travel center,5,False,False,34.239728,-81.458988,0
5202,richburg crenco store,20,False,False,34.747501,-81.042537,1
5203,rock hill crenco store,90,False,False,34.854453,-81.007121,1
5204,rock hill flying j travel plaza,0,False,False,34.856647,-81.005595,0
5205,rock hill pilot travel center,0,False,False,34.912618,-80.979698,0
5206,rock hill pride truck stop,6,False,False,34.91471,-80.986234,1
5207,rock hill wilcohess,0,False,False,34.912892,-80.97971,0
5208,roebuck kangaroo express,3,False,False,34.840172,-81.970432,0
5209,round o kangaroo express,3,False,False,32.774651,-80.461722,0
5210,saint george flying j travel plaza,10,False,False,33.195,-80.604,1
5211,saint george rainbow gas garden,3,False,False,33.194355,-80.609639,0
5212,simpsonville spinx,8,False,False,34.662122,-82.262213,1
5213,simpsonville sunoco,0,False,False,34.695063,-82.327851,0
5214,society hill markette 14,3,False,False,34.489013,-79.873523,0
5215,spartanburg hot spot,0,False,False,35.02367,-81.874391,0
5216,spartanburg wilco,0,False,False,34.981078,-81.868073,0
5217,st george pilot travel center,0,False,False,33.27,-80.566199,0
5218,st matthews pilot travel center,0,False,False,33.632129,-80.87903,0
5219,st stephens lees quick stop,3,False,False,33.3973655,-80.88352966,0
5220,summerville flying j travel plaza,0,False,False,33.080767,-80.210444,0
5221,summerville kangaroo express,3,False,False,33.040071,-80.139727,0
5222,summerville pilot travel center,10,False,False,33.039481,-80.142453,1
5223,sumter sumter stop,0,False,False,33.902409,-80.353736,0
5224,timmonsville florence travel plaza,0,False,False,34.064765,-79.950591,0
5225,timmonsville florence travel plaza,40,False,False,34.064853,-79.950533,1
5226,townville sunoco,0,False,False,34.52595,-82.841646,0
5227,travelers rest spinx,0,False,False,34.979808,-82.425914,0
5228,union bells exxon,0,False,False,34.709268,-81.636374,0
5229,union j and t express,75,False,False,34.640784,-81.527792,1
5230,walterboro circle c truck stop,10,False,False,33.082692,-80.64903,1
5231,wellford sunoco,85,False,False,34.995682,-82.112052,1
5232,west columbia corner pantry,20,False,False,33.930065,-81.076301,1
5233,west columbia jet fuels,150,False,False,33.888105,-81.052548,1
5234,west columbia kangaroo express,0,False,False,33.880191,-81.041024,0
5235,west columbia pitt stop,0,False,False,33.883616,-81.038096,0
5236,west columbia speedway truck stop,15,False,False,34.068396,-81.139939,1
5237,west union spinx,0,False,False,34.756474,-83.04625,0
5238,winnsboro grand central i-77,25,False,False,34.51251602,-80.9947433,1
5239,winnsboro pilot travel center,20,False,False,34.507671,-81.002262,1
5240,yemassee loves travel stop,3,False,False,32.705728,-80.874101,0
5241,aberdeen startite truck stop,0,False,False,45.458674,-98.516501,0
5242,belle fourche big d oil company,3,False,False,44.650182,-103.859776,0
5243,belle fourche cenex,12,False,False,44.681835,-103.85384,1
5244,belle fourche mid america travel plaza,0,False,False,44.681277,-103.853841,0
5245,beresford jet truck plaza,35,False,False,43.083182,-96.793295,1
5246,beresford truck towne plaza,10,False,False,43.083809,-96.803015,1
5247,blunt kroeplin truck plaza,0,False,False,44.50559,-100.06866,0
5248,box elder loves travel stop,20,False,False,44.119665,-103.05189,1
5249,brandon coffee cup fuel stop,0,False,True,43.606386,-96.573418,0
5250,bristol dales service,0,False,False,45.351353,-97.757071,0
5251,brookings kum and go zip trip cenex,0,False,False,44.310699,-96.754125,0
5252,chamberlain vets whoa n go,0,False,False,43.76804,-99.31222,0
5253,colman crossroads truck stop,122,True,False,43.978855,-96.763672,1
5254,colman prairie junction,60,False,False,43.978884,-96.763201,1
5255,colome flying d convenience store,0,False,False,43.260573,-99.711764,0
5256,edgemont fresh start,15,False,False,43.30588,-103.831808,1
5257,elk point kum and go,8,False,False,42.670374,-96.664559,1
5258,hermosa corner pantry,10,False,False,43.840009,-103.199515,1
5259,hot springs coffee cup travel stop,5,False,True,43.399358,-103.396976,0
5260,huron djs travel center,40,False,False,44.371447,-98.174961,1
5261,huron west park travel center,30,False,False,44.370891,-98.254011,1
5262,kadoka discount fuel inc.,0,False,False,43.837811,-101.522611,0
5263,kadoka fresh start badlands travel center,0,False,False,43.852968,-101.483461,0
5264,kimball corner pantry,25,False,False,43.739639,-98.958632,1
5265,lemmon hwy 12 pitstop,75,False,False,45.934905,-102.159835,1
5266,lennox countryside convenience,0,False,False,43.301157,-96.791986,0
5267,milbank cenex,110,False,False,45.219005,-96.626336,1
5268,mitchell cubbys mitchell west,0,False,False,43.702023,-98.046833,0
5269,mitchell cubbys travel center,0,False,False,43.701156,-98.018314,0
5270,mitchell cubbys travel center,0,False,False,43.701924,-98.048569,0
5271,mitchell i-90 fuel services,2,False,False,43.694081,-98.015241,0
5272,murdo pilot travel center,5,False,False,43.885708,-100.705814,0
5273,north sioux city goode to go,0,False,False,42.524736,-96.496032,0
5274,oacoma cenex station,0,False,False,43.803013,-99.394603,0
5275,parkston cenex station,0,False,False,43.384441,-98.014766,0
5276,piedmont mobil,20,False,False,44.224274,-103.38053,1
5277,plankinton coffee cup fuel stop,0,False,True,43.69208,-98.444709,0
5278,presho prairie post,0,False,True,43.901893,-100.055419,0
5279,rapid city bosselman,75,False,False,44.112118,-103.272011,1
5280,rapid city flying j travel plaza,0,False,False,44.103667,-103.150631,0
5281,selby shortys one stop,0,False,False,45.505979,-100.038174,0
5282,sioux falls cubbys w 12th truck stop,10,False,False,43.544341,-96.784851,1
5283,sioux falls flying j travel plaza,15,False,False,43.60306,-96.7678,1
5284,sioux falls loves travel stop,100,False,False,43.604138,-96.712132,1
5285,sioux falls roadway express,0,False,False,43.461536,-96.794582,0
5286,sisseton dakota connection casino,0,False,False,45.660802,-96.977082,0
5287,spencer fuel mart,3,False,False,43.663292,-97.587518,0
5288,sturgis conoco,0,False,False,44.416244,-103.449122,0
5289,summit coffee cup fuel stop,10,False,True,45.31091,-97.046098,1
5290,vermillion coffee cup fuel stop,2,False,True,42.785082,-96.797291,0
5291,vivian coffee cup fuel stop,100,False,True,43.917042,-100.315389,1
5292,volga valley mart,20,False,False,44.324914,-96.909273,1
5293,watertown stones truck stop,5,False,False,44.890448,-97.053977,0
5294,winfred jakes corner,30,False,False,44.007447,-97.38852,1
5295,wolsey 281 travel center,20,False,False,44.404844,-98.475276,1
5296,yankton j-rs oasis truck stop,0,False,False,42.880783,-97.353318,0
5297,balgonie flying j fuel stop,45,False,False,50.479492,-104.287872,1
5298,biggar petro-canada,0,False,False,0,0,0
5299,carlyle petro-canada,80,False,False,0,0,1
5300,caronport husky station,25,False,False,50.454785,-105.818136,1
5301,carrot river petro-canada,15,False,False,0,0,1
5302,dafoe 24 seven,0,False,False,51.751265,-104.531994,0
5303,davidson co-op,60,False,False,51.27236,-105.99339,1
5304,davidson flying j can dealer,50,False,False,51.249009,-105.972036,1
5305,delisle co-op,15,False,False,51.926305,-107.12863,1
5306,estevan husky travel centre,92,True,False,49.133244,-102.975325,1
5307,estevan petro-canada,0,False,False,49.132522,-102.974185,0
5308,hudson bay co-op,80,False,False,52.856582,-102.394378,1
5309,kindersley petro-canada,90,False,False,51.474986,-109.161075,1
5310,la ronge petro-canada,0,False,False,55.108213,-105.285881,0
5311,lampman petro-canada,85,False,False,0,0,1
5312,maple creek petro-canada,5,False,True,0,0,0
5313,martensville co-op,15,False,False,52.293507,-106.671474,1
5314,meadow lake petro-canada,150,False,False,54.130012,-108.452693,1
5315,melville co-op,5,False,False,50.935566,-102.820315,0
5316,moose jaw flying j fuel stop,74,True,False,50.426967,-105.544778,1
5317,moose jaw petro-canada,0,False,False,0,0,0
5318,moose jaw prairie oasis truck stop,0,False,False,50.410096,-105.505893,0
5319,moosomin borderland co-op tc-1,30,False,False,50.177668,-101.722291,1
5320,north battleford petro-canada,0,False,False,52.763623,-108.283564,0
5321,"prince albert lake country co-op c store
cardlock",25,False,False,53.179888,-105.738525,1
5322,prince albert petro-canada,20,False,False,0,0,1
5323,redvers petro-canada,140,False,False,0,0,1
5324,regina husky travel centre,5,False,False,50.44975,-104.531414,0
5325,regina petro-canada,0,False,False,50.46711,-104.573514,0
5326,saskatoon flying j,25,False,False,52.198958,-106.670111,1
5327,saskatoon grasswood park esso,5,False,False,52.055736,-106.600406,0
5328,saskatoon husky travel centre,20,False,False,52.192179,-106.685239,1
5329,saskatoon mid sask ag services,150,False,False,52.175902,-106.662864,1
5330,saskatoon petro-canada,25,False,False,52.08667,-106.659476,1
5331,saskatoon petro-canada,180,False,False,52.173094,-106.66484,1
5332,swift current esso,5,False,False,50.287043,-107.866217,0
5333,swift current husky travel centre,5,False,False,50.286467,-107.822337,0
5334,swift current petro-canada,90,False,False,50.286422,-107.825569,1
5335,swift current transport city service,95,False,False,50.306555,-107.776908,1
5336,tisdale petro-canada,0,False,False,0,0,0
5337,unity co-op,0,False,False,52.43521,-109.150786,0
5338,weyburn co-op weyburn cardlock,6,False,False,49.668427,-103.89467,1
5339,weyburn petro-canada,100,False,False,0,0,1
5340,whitewood can-am travel stop,6,False,False,50.333751,-102.259051,1
5341,whitewood co-op gas bar,0,False,False,50.335315,-102.258204,0
5342,yorkton flying j cardlock,0,False,False,51.22459,-102.446,0
5343,Yorkton Petro Canada Truck Stop,0,False,False,51.194449,-102.449435,0
